Date,Close/Last,Volume,Open,High,Low
12/12/2018,$72.1357,2039263,$72.3992,$73.2368,$72.0604
12/11/2018,$71.6651,1667272,$72.5215,$73.4626,$71.2228
12/10/2018,$71.8345,3909347,$71.2228,$72.371,$70.4887
12/07/2018,$71.524,4616018,$74.6578,$74.8555,$70.8935
12/06/2018,$75.2413,2376384,$74.4602,$75.2978,$72.7945
12/04/2018,$75.6084,2351264,$78.0929,$78.6105,$75.4201
12/03/2018,$78.1399,2552285,$77.5376,$78.7328,$77.387
11/30/2018,$76.5024,4199607,$74.1308,$76.6906,$74.1308
11/29/2018,$74.7802,2706479,$75.486,$75.732,$73.9144
11/28/2018,$75.3825,2567939,$74.6202,$75.5048,$74.2814
11/27/2018,$74.3661,2395282,$75.2884,$75.5048,$73.7073
11/26/2018,$75.7778,1714491,$75.0437,$76.0977,$74.9778
11/23/2018,$74.319,726208,$74.3849,$75.1442,$73.9802
11/21/2018,$74.8272,1677855,$74.6108,$75.2037,$73.9332
11/20/2018,$73.8673,2265493,$73.7073,$75.0908,$73.1944
11/19/2018,$75.2978,1958962,$77.18,$77.6694,$74.6484
11/16/2018,$77.4435,2396228,$78.6858,$78.6858,$77.0577
11/15/2018,$79.1187,2136569,$77.8105,$79.5422,$76.7877
11/14/2018,$78.921,1388253,$79.5328,$80.9162,$78.6199
11/13/2018,$78.5917,1280134,$78.4505,$79.8292,$78.2058
11/12/2018,$78.6764,1795827,$79.3634,$80.4174,$78.4787
11/09/2018,$79.2034,2517893,$81.0197,$81.3491,$78.9305
11/08/2018,$81.5091,2358464,$80.9821,$81.5844,$79.7586
11/07/2018,$81.1138,2024370,$80.4268,$81.2362,$79.721
11/06/2018,$80.4268,2004558,$81.0197,$81.0762,$79.5092
11/05/2018,$81.3679,1807357,$80.568,$81.7161,$79.5139
11/02/2018,$80.3609,1811122,$80.6715,$81.6032,$79.0434
11/01/2018,$80.1068,1836725,$77.8576,$80.3515,$77.4435
10/31/2018,$77.9988,2989344,$78.507,$79.2693,$77.9611
10/30/2018,$77.6129,2827013,$76.8977,$77.7023,$76.1448
10/29/2018,$76.3048,3366665,$75.6648,$77.1851,$75.6178
10/26/2018,$74.639,3109537,$73.9332,$75.326,$73.0674
10/25/2018,$74.7049,3889725,$72.9827,$75.0672,$72.8509
10/24/2018,$72.6533,3624310,$74.432,$74.7049,$72.5404
10/23/2018,$73.1333,3464985,$72.2768,$73.6462,$70.9734
10/22/2018,$73.0297,3884081,$73.3685,$74.6296,$72.1545
10/19/2018,$73.1803,7203246,$79.0434,$80.8785,$73.1521
10/18/2018,$81.9608,3182437,$83.9748,$84.0124,$81.3679
10/17/2018,$84.0218,2592768,$84.643,$84.69,$83.2501
10/16/2018,$84.37,1896534,$82.6478,$84.4642,$82.5452
10/15/2018,$82.4502,2000575,$82.1773,$83.0054,$81.8761
10/12/2018,$82.2808,2564857,$81.9044,$82.8172,$81.4667
10/11/2018,$80.4362,4450411,$81.1232,$82.5819,$79.6928
10/10/2018,$81.1609,3253951,$86.9675,$86.9675,$81.0574
10/09/2018,$87.1275,2668909,$86.9299,$87.8992,$86.5722
10/08/2018,$86.9487,2268915,$85.5558,$87.1275,$85.2547
10/05/2018,$86.0829,2014048,$86.0546,$86.6758,$85.2453
10/04/2018,$86.064,3621118,$88.1156,$88.1721,$85.7817
10/03/2018,$88.2756,3367796,$88.1062,$88.7085,$87.8117
10/02/2018,$87.5792,3803401,$88.2756,$88.5813,$87.4051
10/01/2018,$87.918,1586184,$88.2474,$88.9062,$87.8239
09/28/2018,$87.9462,1840340,$87.5227,$88.5674,$87.5227
09/27/2018,$87.6357,1333061,$87.1463,$88.3415,$87.1463
09/26/2018,$87.1275,2291915,$85.4523,$87.8239,$85.2359
09/25/2018,$85.6123,1458166,$86.4311,$86.4499,$85.4711
09/24/2018,$85.8664,1652980,$86.6569,$86.8075,$85.5276
09/21/2018,$86.8075,3244868,$86.7228,$87.3628,$86.4499
09/20/2018,$86.4499,1452747,$86.2334,$86.9675,$85.9699
09/19/2018,$86.3181,1410630,$86.7605,$86.8922,$85.8382
09/18/2018,$86.9016,1744081,$86.8075,$87.2404,$86.4969
09/17/2018,$85.7817,2060034,$85.6405,$86.1205,$85.3676
09/14/2018,$85.8005,2131077,$87.4945,$87.4945,$85.4053
09/13/2018,$85.8382,2217219,$84.7841,$86.1676,$84.5771
09/12/2018,$84.37,1895605,$84.3795,$84.8877,$84.0312
